pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs,model_name,model_display,source_file,inertia_value,silhouette_value,min_cluster_size,cluster_size_ratio,fold_eligible
4,3,0.864934910310669,473.82184703742416,0.0,0.5605719279861361,0.0,1,1.0,181,181.0,181.0,181.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,473.82184703742416,0.5605719279861361,1,181.0,False
4,4,0.864934910310669,303.4880446689936,0.279650280005762,0.432779781885218,0.0039942138279039,1,1.0,117,112.6,117.0,112.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,303.4880446689936,0.432779781885218,1,117.0,False
4,5,0.864934910310669,178.72496723731155,0.0617974582198662,0.4704953661339525,0.000115650249572,1,1.0,97,97.0,97.0,97.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,178.72496723731155,0.4704953661339525,1,97.0,False
4,6,0.864934910310669,141.29592472006735,0.4062723251604512,0.4614131981439938,0.0090854639286113,1,1.0,92,89.4,92.0,89.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,141.29592472006735,0.4614131981439938,1,92.0,False
4,7,0.864934910310669,115.21354849146852,0.0673322113099525,0.4494167862581659,0.0035161273957085,1,1.0,89,87.8,89.0,87.8,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,115.21354849146852,0.4494167862581659,1,89.0,False
4,8,0.864934910310669,95.7206614916349,0.0337153392622033,0.3966163170914822,0.0040193129334611,1,1.0,73,69.6,73.0,69.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,95.7206614916349,0.3966163170914822,1,73.0,False
4,9,0.864934910310669,80.25594765335548,0.0414813966203399,0.3777028707917719,0.0008166988059749,1,1.0,52,51.4,52.0,51.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,80.25594765335548,0.3777028707917719,1,52.0,False
5,2,0.8809703412633876,770.2817552491032,0.0,0.956577638777676,0.0,1,1.0,202,202.0,202.0,202.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,770.2817552491032,0.956577638777676,1,202.0,False
5,3,0.8809703412633876,541.0387367574497,0.0,0.5555960284001326,0.0,1,1.0,180,180.0,180.0,180.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,541.0387367574497,0.5555960284001326,1,180.0,False
5,4,0.8809703412633876,370.2237773410276,3.117563551289685,0.4050942393962075,0.0187253859392352,1,1.0,113,110.6,113.0,110.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,370.2237773410276,0.4050942393962075,1,113.0,False
5,5,0.8809703412633876,234.57124090845053,0.0,0.4482047658632822,0.0,1,1.0,98,98.0,98.0,98.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,234.57124090845053,0.4482047658632822,1,98.0,False
5,6,0.8809703412633876,174.10221518205444,0.0111883893377652,0.4556329277615293,0.0003847362839395,1,1.0,96,95.2,96.0,95.2,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,174.10221518205444,0.4556329277615293,1,96.0,False
5,7,0.8809703412633876,143.28544597118386,0.293884102908608,0.4271837553638426,0.0058577991900221,1,1.0,94,89.4,94.0,89.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,143.28544597118386,0.4271837553638426,1,94.0,False
5,8,0.8809703412633876,120.72974315165736,0.4966718625998636,0.3777272803725701,0.0256350047151005,1,1.0,77,68.0,77.0,68.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,120.72974315165736,0.3777272803725701,1,77.0,False
5,9,0.8809703412633876,102.37538961796774,0.1549389303176079,0.3684665506221432,0.0096676462527283,1,1.0,67,63.6,67.0,63.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,102.37538961796774,0.3684665506221432,1,67.0,False
6,2,0.8915654234626158,815.0523047701236,0.0,0.9546482396189184,0.0,1,1.0,202,202.0,202.0,202.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,815.0523047701236,0.9546482396189184,1,202.0,False
6,3,0.8915654234626158,585.6276742950914,0.0,0.540518156219752,0.0,1,1.0,180,180.0,180.0,180.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,585.6276742950914,0.540518156219752,1,180.0,False
6,4,0.8915654234626158,414.4338710195326,2.983731876976196,0.3820139230045104,0.0153055205872862,1,1.0,118,115.2,118.0,115.2,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,414.4338710195326,0.3820139230045104,1,118.0,False
6,5,0.8915654234626158,278.8450889032981,0.0,0.4120912590932583,0.0,1,1.0,97,97.0,97.0,97.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,278.8450889032981,0.4120912590932583,1,97.0,False
6,6,0.8915654234626158,214.83767159299543,0.0553524764560126,0.4170110400922021,0.0004964120671299,1,1.0,95,95.0,95.0,95.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,214.83767159299543,0.4170110400922021,1,95.0,False
6,7,0.8915654234626158,183.90056610258733,1.1064306030400424,0.3833080955562541,0.0223701850879028,1,1.0,90,84.2,90.0,84.2,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,183.90056610258733,0.3833080955562541,1,90.0,False
6,8,0.8915654234626158,160.42320276889814,0.424722206759284,0.3198232869297197,0.0055069355776057,1,1.0,73,68.4,73.0,68.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,160.42320276889814,0.3198232869297197,1,73.0,False
6,9,0.8915654234626158,140.62729630791506,0.7887689232328283,0.326539823837685,0.0075241111067679,1,1.0,73,69.4,73.0,69.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,140.62729630791506,0.326539823837685,1,73.0,False
7,2,0.9004948220686945,852.7862259384158,0.0,0.953539816428537,0.0,1,1.0,202,202.0,202.0,202.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,852.7862259384158,0.953539816428537,1,202.0,False
7,3,0.9004948220686945,623.3348869402386,0.0,0.5380053171869326,0.0,1,1.0,180,180.0,180.0,180.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,623.3348869402386,0.5380053171869326,1,180.0,False
7,4,0.9004948220686945,449.3721009525919,2.812462064411274,0.367650136025231,0.01407110511921,1,1.0,116,112.8,116.0,112.8,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,449.3721009525919,0.367650136025231,1,116.0,False
7,5,0.9004948220686945,315.83206681376606,0.0,0.3944896823037895,0.0,1,1.0,97,97.0,97.0,97.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,315.83206681376606,0.3944896823037895,1,97.0,False
7,6,0.9004948220686945,249.27199757125297,0.0,0.3990538740468475,0.0,1,1.0,95,95.0,95.0,95.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,249.27199757125297,0.3990538740468475,1,95.0,False
7,7,0.9004948220686945,212.9482602046333,0.894560529251064,0.3982083910110036,0.0016142496725204,1,1.0,93,92.4,93.0,92.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,212.9482602046333,0.3982083910110036,1,93.0,False
7,8,0.9004948220686945,189.1811196603421,0.4461877174031834,0.3636234348138752,0.0379390806445932,1,1.0,89,85.0,89.0,85.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,189.1811196603421,0.3636234348138752,1,89.0,False
7,9,0.9004948220686945,166.00112665564018,0.9374638861231176,0.3117107996779177,0.0081247016952663,1,1.0,76,73.2,76.0,73.2,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,166.00112665564018,0.3117107996779177,1,76.0,False
8,2,0.9083284052070356,885.8893326813593,0.0,0.952749024976091,0.0,1,1.0,202,202.0,202.0,202.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,885.8893326813593,0.952749024976091,1,202.0,False
8,3,0.9083284052070356,655.9870853355252,0.0,0.5384059218368313,0.0,1,1.0,180,180.0,180.0,180.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,655.9870853355252,0.5384059218368313,1,180.0,False
8,4,0.9083284052070356,478.28512076048855,2.7020099072769854,0.364581183517603,0.0042579155687179,1,1.0,116,111.6,116.0,111.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,478.28512076048855,0.364581183517603,1,116.0,False
8,5,0.9083284052070356,347.6956187148743,0.0559201771202046,0.3805537999784351,0.0003941614737062,1,1.0,100,99.6,100.0,99.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,347.6956187148743,0.3805537999784351,1,100.0,False
8,6,0.9083284052070356,280.63902698413824,0.0213034479387929,0.3874488385806497,0.000168490642106,1,1.0,96,95.4,96.0,95.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,280.63902698413824,0.3874488385806497,1,96.0,False
8,7,0.9083284052070356,241.89188602232784,1.4001658549540126,0.3743817795063122,0.0068033368366438,1,1.0,92,89.2,92.0,89.2,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,241.89188602232784,0.3743817795063122,1,92.0,False
8,8,0.9083284052070356,208.95368757065,1.537810541447174,0.3730164028629191,0.0027981540198011,1,1.0,89,87.0,89.0,87.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,208.95368757065,0.3730164028629191,1,89.0,False
8,9,0.9083284052070356,183.3667937613561,1.6687666467411597,0.3187378453649703,0.0308705087983261,1,1.0,81,73.8,81.0,73.8,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,183.3667937613561,0.3187378453649703,1,81.0,False
10,2,0.9218720182689154,943.1217551546094,0.0,0.9508311288932972,0.0,1,1.0,202,202.0,202.0,202.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,943.1217551546094,0.9508311288932972,1,202.0,False
10,3,0.9218720182689154,712.5787960987437,0.0,0.5296402445246702,0.0,1,1.0,180,180.0,180.0,180.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,712.5787960987437,0.5296402445246702,1,180.0,False
10,4,0.9218720182689154,537.8252473841005,2.791176775778516,0.3421129384055077,0.0021158554813828,1,1.0,116,112.8,116.0,112.8,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,537.8252473841005,0.3421129384055077,1,116.0,False
10,5,0.9218720182689154,403.4209823262441,0.279487074994745,0.3495521259054775,0.0013113824160384,1,1.0,102,99.6,102.0,99.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,403.4209823262441,0.3495521259054775,1,102.0,False
10,6,0.9218720182689154,336.7215136541958,0.0738241363988331,0.3557379190788269,0.0001242003049471,1,1.0,96,95.4,96.0,95.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,336.7215136541958,0.3557379190788269,1,96.0,False
10,7,0.9218720182689154,296.1183039203405,2.625271346605328,0.3398382375917734,0.010439446461694,1,1.0,93,87.6,93.0,87.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,296.1183039203405,0.3398382375917734,1,93.0,False
10,8,0.9218720182689154,264.44618256152,3.253622016580876,0.328686328554665,0.0092274033908138,1,1.0,88,83.2,88.0,83.2,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,264.44618256152,0.328686328554665,1,88.0,False
10,9,0.9218720182689154,237.85414291965415,3.3772251719159634,0.279531140902363,0.0326853454152383,1,1.0,81,68.4,81.0,68.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,237.85414291965415,0.279531140902363,1,81.0,False
12,2,0.9309483157671414,981.4757429147288,0.0,0.949532533596438,0.0,1,1.0,202,202.0,202.0,202.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,981.4757429147288,0.949532533596438,1,202.0,False
12,3,0.9309483157671414,750.8592168969685,0.0,0.524530403046954,0.0,1,1.0,180,180.0,180.0,180.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,750.8592168969685,0.524530403046954,1,180.0,False
12,4,0.9309483157671414,573.4234880940152,2.2848111057010683,0.3238909319074198,0.002638917100916,1,1.0,116,112.6,116.0,112.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,573.4234880940152,0.3238909319074198,1,116.0,False
12,5,0.9309483157671414,441.697146002946,0.174952712661394,0.3304270287260714,0.0012986836186063,1,1.0,102,100.4,102.0,100.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,441.697146002946,0.3304270287260714,1,102.0,False
12,6,0.9309483157671414,374.91756517318737,0.3496987778381981,0.3361618301074916,0.0006898289469897,1,1.0,102,96.6,102.0,96.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,374.91756517318737,0.3361618301074916,1,102.0,False
