pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
5,8,0.5601140877143415,3691.87650806609,4.427263015729717,0.2731344172701822,0.0018985616989316864,16,16.6,38,34.0,2.235294117647059,2.0512254901960785,5
5,9,0.5601140877143415,3451.615971359789,6.768541773391593,0.27310392472661077,0.003550624300294257,12,15.4,30,30.0,2.5,1.9779411764705883,5
6,2,0.5926000901089423,10156.10295357133,0.019163089442668313,0.2521110555227062,0.0002227584539825793,100,100.4,103,102.6,1.03,1.021960396039604,5
6,3,0.5926000901089423,8304.934839551755,0.0,0.24400287261360956,0.0,54,54.0,75,75.0,1.3888888888888888,1.3888888888888888,5
6,4,0.5926000901089423,7001.24950720559,11.267952132181296,0.24951330290980459,0.0042146153688475,23,25.8,75,71.2,3.260869565217391,2.8481573498964803,5
6,5,0.5926000901089423,5911.392562903526,0.2776218740940739,0.27189759248569667,0.0007239136666228706,22,22.0,54,50.8,2.4545454545454546,2.3090909090909095,5
6,6,0.5926000901089423,5202.878825549583,5.183627618752199,0.2759459052129413,0.00072203661361208,21,21.6,49,49.0,2.3333333333333335,2.2696969696969695,5
6,7,0.5926000901089423,4756.24204081107,34.90031487102705,0.26445672951050375,0.0041382706747145614,15,19.0,48,46.6,3.2,2.4899999999999998,5
6,8,0.5926000901089423,4396.698905816284,6.642580858789167,0.24729662876740113,0.0018710121070594004,16,16.4,35,33.8,2.1875,2.0666666666666664,5
6,9,0.5926000901089423,4173.059083448496,8.509645599772021,0.23855427905772716,0.0033552190245086343,10,12.4,34,33.0,3.3,2.7350000000000003,5
7,2,0.6196488847475076,10805.573410000954,0.0,0.24164498786697503,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
7,3,0.6196488847475076,8946.624223073919,0.7476386358105678,0.2303465696688622,0.0002555523790485383,52,53.6,77,75.4,1.4807692307692308,1.4072649572649572,5
7,4,0.6196488847475076,7628.15026099927,3.0931320497345935,0.237346822467923,0.0008622201332413805,23,23.6,76,72.4,3.3043478260869565,3.0695652173913044,5
7,5,0.6196488847475076,6504.090148062893,2.5854493195940105,0.25781861615614216,0.0011394982208393677,22,22.4,54,53.4,2.4545454545454546,2.3863636363636362,5
7,6,0.6196488847475076,5771.144540803162,4.464101638203437,0.2632836944789627,0.002078359129393717,18,19.6,53,51.4,2.9444444444444446,2.6575757575757577,5
7,7,0.6196488847475076,5293.4232478652675,4.633662952052403,0.2513999042786309,0.003995964925351693,14,16.8,48,47.2,3.4285714285714284,2.882857142857143,5
7,8,0.6196488847475076,4951.191928503033,13.056300329649844,0.23137792680659994,0.002815093626619529,14,15.6,34,33.0,2.357142857142857,2.1246638655462187,5
7,9,0.6196488847475076,4696.6820079033905,21.44147285704325,0.22616353140086662,0.004721515449186379,12,12.8,33,32.2,2.75,2.5285714285714285,5
