pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
3,9,0.846331841478262,55.81285309636432,0.1264726858668525,0.40215910556542667,0.003141077437033309,1,1.0,54,52.8,54.0,52.8,5
4,2,0.864934910310669,702.5180370882023,0.0,0.9578643133401521,0.0,1,1.0,202,202.0,202.0,202.0,5
4,3,0.864934910310669,473.82184703742416,0.0,0.5605719279861361,0.0,1,1.0,181,181.0,181.0,181.0,5
4,4,0.864934910310669,303.4880446689936,0.27965028000576203,0.43277978188521804,0.003994213827903986,1,1.0,117,112.6,117.0,112.6,5
4,5,0.864934910310669,178.72496723731157,0.061797458219866236,0.4704953661339525,0.00011565024957207508,1,1.0,97,97.0,97.0,97.0,5
4,6,0.864934910310669,141.29592472006735,0.4062723251604512,0.46141319814399384,0.009085463928611313,1,1.0,92,89.4,92.0,89.4,5
4,7,0.864934910310669,115.21354849146852,0.06733221130995252,0.44941678625816595,0.003516127395708523,1,1.0,89,87.8,89.0,87.8,5
4,8,0.864934910310669,95.7206614916349,0.033715339262203305,0.3966163170914822,0.004019312933461116,1,1.0,73,69.6,73.0,69.6,5
4,9,0.864934910310669,80.25594765335548,0.041481396620339915,0.3777028707917719,0.0008166988059749799,1,1.0,52,51.4,52.0,51.4,5
5,2,0.8809703412633876,770.2817552491032,0.0,0.956577638777676,0.0,1,1.0,202,202.0,202.0,202.0,5
5,3,0.8809703412633876,541.0387367574497,0.0,0.5555960284001326,0.0,1,1.0,180,180.0,180.0,180.0,5
5,4,0.8809703412633876,370.2237773410276,3.117563551289685,0.4050942393962075,0.018725385939235235,1,1.0,113,110.6,113.0,110.6,5
5,5,0.8809703412633876,234.57124090845053,0.0,0.4482047658632822,0.0,1,1.0,98,98.0,98.0,98.0,5
5,6,0.8809703412633876,174.10221518205444,0.01118838933776521,0.4556329277615293,0.0003847362839395511,1,1.0,96,95.2,96.0,95.2,5
5,7,0.8809703412633876,143.28544597118386,0.29388410290860806,0.4271837553638426,0.005857799190022177,1,1.0,94,89.4,94.0,89.4,5
5,8,0.8809703412633876,120.72974315165736,0.4966718625998636,0.3777272803725701,0.02563500471510058,1,1.0,77,68.0,77.0,68.0,5
5,9,0.8809703412633876,102.37538961796774,0.15493893031760791,0.36846655062214323,0.009667646252728368,1,1.0,67,63.6,67.0,63.6,5
6,2,0.8915654234626158,815.0523047701236,0.0,0.9546482396189184,0.0,1,1.0,202,202.0,202.0,202.0,5
6,3,0.8915654234626158,585.6276742950914,0.0,0.540518156219752,0.0,1,1.0,180,180.0,180.0,180.0,5
6,4,0.8915654234626158,414.4338710195326,2.9837318769761962,0.3820139230045104,0.015305520587286283,1,1.0,118,115.2,118.0,115.2,5
6,5,0.8915654234626158,278.8450889032981,0.0,0.4120912590932583,0.0,1,1.0,97,97.0,97.0,97.0,5
6,6,0.8915654234626158,214.83767159299546,0.05535247645601264,0.41701104009220213,0.0004964120671299501,1,1.0,95,95.0,95.0,95.0,5
6,7,0.8915654234626158,183.90056610258733,1.1064306030400424,0.38330809555625417,0.02237018508790285,1,1.0,90,84.2,90.0,84.2,5
6,8,0.8915654234626158,160.42320276889814,0.42472220675928407,0.31982328692971973,0.005506935577605753,1,1.0,73,68.4,73.0,68.4,5
