pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
6,3,0.6766192909968564,12.424143253810888,0.0009153168801066143,0.32074127547636466,0.0004916728922839408,49,49.6,102,102.0,2.0816326530612246,2.0566530612244898,5
6,4,0.6766192909968564,9.954110279090244,0.0007473531030728783,0.30657866530716876,5.96101912802156e-05,32,32.0,70,70.0,2.1875,2.1875,5
6,5,0.6766192909968564,8.748783094800668,0.04656632058680007,0.296838216144382,0.005779939274954206,16,17.8,70,70.0,4.375,3.9499914000687992,5
6,6,0.6766192909968564,7.749421843674074,0.01118202359064872,0.26631208929875017,0.0017090679798976252,16,17.4,45,45.0,2.8125,2.6017801857585137,5
6,7,0.6766192909968564,6.913939546340458,0.005381975967594387,0.267262603033879,0.0011727741356834754,17,17.0,42,39.2,2.4705882352941178,2.3058823529411763,5
6,8,0.6766192909968564,6.272464346544224,0.007158448842186497,0.272056012278955,0.0008183883113227261,16,16.8,33,31.8,1.9411764705882353,1.8933823529411764,5
6,9,0.6766192909968564,5.777040996457818,0.04895281111407793,0.2764054587379191,0.0036271767059374133,14,14.4,33,31.0,2.357142857142857,2.155238095238095,5
7,2,0.7073464570827083,16.4862134599793,0.0,0.35362031695416907,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
7,3,0.7073464570827083,13.567276395223042,0.0034311100351920062,0.30199634088920774,0.0007772035585449122,48,49.6,102,102.0,2.125,2.057,5
7,4,0.7073464570827083,11.099959821392508,0.0035721598815601444,0.2857096454251155,0.0008944326638861826,32,32.6,70,69.4,2.1875,2.129545454545455,5
7,5,0.7073464570827083,9.869009485588787,0.002601861469330187,0.27730554177365413,0.0007943871933270637,16,17.6,70,69.4,4.3125,3.9609520123839004,5
7,6,0.7073464570827083,8.838129865132922,0.022412889928824994,0.24798610347345296,0.001890241800302618,16,18.0,45,44.6,2.8125,2.491911764705882,5
7,7,0.7073464570827083,7.952390455566371,0.010555596404304032,0.2500419171333088,0.0006093613078494685,17,17.0,43,39.6,2.5294117647058822,2.329411764705882,5
7,8,0.7073464570827083,7.359248521004981,0.04127741088054113,0.24765206488980743,0.004692668292703263,16,16.4,31,30.8,1.9375,1.8794117647058823,5
7,9,0.7073464570827083,6.817829971193423,0.0625735947454491,0.25233137982305165,0.008228137650515345,14,15.4,31,30.4,2.2142857142857144,1.9803571428571431,5
8,2,0.73359529715247,17.472311448231117,0.0,0.3405322547225345,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
8,3,0.73359529715247,14.536889697156557,0.0,0.2889999540309762,0.0,50,50.0,102,102.0,2.04,2.04,5
8,4,0.73359529715247,12.057145669598635,0.005023957855242043,0.2727787476469106,0.0018519038624619677,29,30.8,73,71.2,2.5172413793103448,2.319396551724138,5
8,5,0.73359529715247,10.860415776165649,0.06021269566126733,0.2569477714235993,0.00908161220975665,16,18.8,70,66.2,4.375,3.587752469408816,5
8,6,0.73359529715247,9.80209402766689,0.02653003405420604,0.22983707085179955,0.00241753175991844,16,18.2,46,44.2,2.8125,2.4727240896358547,5
8,7,0.73359529715247,8.90896211377661,0.02349812562370314,0.23469039948269566,0.002836952400964759,15,17.4,41,39.4,2.533333333333333,2.2781836945304437,5
8,8,0.73359529715247,8.250959407673133,0.025638375743371997,0.23179097033126342,0.003593967559734176,16,16.8,35,31.8,2.0625,1.8947712418300653,5
8,9,0.73359529715247,7.752125941306308,0.054442144303200074,0.23251590926600793,0.005714335218931489,12,14.4,37,32.2,3.0833333333333335,2.2875,5
10,2,0.7686798408353833,18.78995291165245,0.0,0.32421701476494835,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
10,3,0.7686798408353833,15.844069619137926,0.0044898473602196344,0.27154207951708403,0.0010381434035373488,49,49.6,102,102.0,2.0816326530612246,2.0566530612244898,5
10,4,0.7686798408353833,13.316736560281509,0.003388528581884688,0.2556033449906051,0.0013851363138258448,30,31.4,72,70.6,2.4,2.2505645161290326,5
10,5,0.7686798408353833,12.067899458812313,0.01177599439936613,0.24491455599914827,0.0022507543611610227,16,17.2,73,71.0,4.375,4.138777089783281,5
10,6,0.7686798408353833,10.96974167784939,0.014060264962023512,0.21691844041954597,0.001736900112854177,16,16.4,47,45.4,2.9375,2.7727941176470585,5
10,7,0.7686798408353833,10.0747834135078,0.011405098699731565,0.21807648623331927,0.0022467186981296903,16,16.8,45,41.0,2.6470588235294117,2.4404411764705882,5
10,8,0.7686798408353833,9.44235755348453,0.05495124852568396,0.21408041433603126,0.0024026943921775902,16,16.6,34,32.6,2.125,1.9669117647058822,5
10,9,0.7686798408353833,8.850486908371945,0.025786838127914314,0.2152852200985768,0.0023289169058871633,12,14.0,37,31.4,2.8461538461538463,2.2867307692307692,5
12,2,0.7971227955099929,19.85795954456899,0.0,0.3134961050153378,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
12,3,0.7971227955099929,16.863478320133563,0.00044637503141938467,0.2634695283903289,0.0005104757697124663,49,49.4,102,102.0,2.0816326530612246,2.0649795918367344,5
12,4,0.7971227955099929,14.324693031512748,0.0010190660343221477,0.24704395093612536,0.001562406214219402,29,30.8,73,71.2,2.5172413793103448,2.316512791991101,5
